pdate,weekday,column,open,high,low,close,adjclose,change,changePercent
2005/10/7,5,2623000,6090.990234,6112.830078,6076.149902,6081.839844,6081.817731,-13.970215,-0.002291773
2005/10/11,2,2294000,6097.879883,6112.680176,6065.569824,6066.589844,6066.567786,-15.25,-0.002507465
2005/10/12,3,3132200,6042.149902,6045.72998,5987.399902,5987.399902,5987.378133,-79.189942,-0.013053452
2005/10/13,4,2780600,5970.100098,5974.029785,5928.859863,5960.109863,5960.088193,-27.290039,-0.004557912
2005/10/14,5,2777800,5987.049805,6006.959961,5967.709961,5969.069824,5969.048121,8.959961,0.001503321
2005/10/17,1,3029200,5990.22998,5991.350098,5826.27002,5826.27002,5826.248836,-142.799804,-0.023923293
2005/10/18,2,2582000,5853.279785,5865.240234,5805.700195,5830.790039,5830.768839,4.520019,0.0007758
2005/10/19,3,3237600,5788.830078,5788.830078,5692.279785,5694.160156,5694.139453,-136.629883,-0.023432482
2005/10/20,4,3730600,5719.029785,5763.720215,5647.919922,5748,5747.979101,53.839844,0.009455274
2005/10/21,5,2845400,5678.620117,5761.160156,5678.620117,5738.759766,5738.7389,-9.240234,-0.001607556
2005/10/24,1,2615200,5761.330078,5766.350098,5713.629883,5717.279785,5717.258998,-21.479981,-0.003742966
2005/10/25,2,2710600,5796.810059,5803.669922,5721.310059,5721.310059,5721.289257,4.030274,0.000704929
2005/10/26,3,2877600,5731.870117,5739.939941,5672.890137,5700.720215,5700.699488,-20.589844,-0.003598799
2005/10/27,4,2890800,5663.240234,5717.049805,5632.22998,5661.180176,5661.159592,-39.540039,-0.006935973
2005/10/28,5,2940800,5646.799805,5690.97998,5618.899902,5632.970215,5632.949734,-28.209961,-0.004983053
2005/10/31,1,3130400,5692.819824,5774.609863,5681.200195,5764.299805,5764.278846,131.32959,0.023314448
2005/11/1,2,3006600,5803.25,5829.819824,5786.640137,5798.410156,5798.389074,34.110351,0.005917519
2005/11/2,3,2813200,5832.339844,5870.370117,5816.899902,5870.370117,5870.348773,71.959961,0.012410292
2005/11/3,4,2776400,5907.220215,5908.689941,5855.129883,5858.009766,5857.988467,-12.360351,-0.002105549
2005/11/4,5,3129600,5907.27002,5930.240234,5888.399902,5911.740234,5911.71874,53.730468,0.009172137
2005/11/7,1,2443600,5905.359863,5905.359863,5842.370117,5860.390137,5860.368829,-51.350097,-0.008686122
2005/11/8,2,2513600,5865.910156,5867.069824,5836.240234,5849.629883,5849.608614,-10.760254,-0.001836099
2005/11/9,3,3401200,5843.970215,5971.060059,5843.390137,5971.060059,5971.038349,121.430176,0.020758608
2005/11/10,4,3637000,5987.279785,6021.379883,5971.890137,5988.370117,5988.348344,17.310058,0.002898992
2005/11/11,5,3559800,6050.870117,6075.259766,6019.060059,6075.259766,6075.237677,86.889649,0.014509733
2005/11/14,1,2689400,6066.240234,6090.870117,6061.220215,6083.620117,6083.597998,8.360351,0.001376131
2005/11/15,2,2717400,6072.47998,6073.439941,6003.47998,6030.740234,6030.718307,-52.879883,-0.008692174
2005/11/16,3,2978600,6021.609863,6079.299805,6002.180176,6046.200195,6046.178212,15.459961,0.002563526
2005/11/17,4,2750800,6063.089844,6063.089844,5994.910156,6020.939941,6020.91805,-25.260254,-0.004177873
2005/11/18,5,3979000,6084.069824,6121.600098,6077.97998,6106.740234,6106.718031,85.800293,0.014250315
2005/11/21,1,2959800,6130.799805,6138.399902,6093.439941,6103.419922,6103.397731,-3.320312,-0.000543713
2005/11/22,2,2584800,6091.77002,6094.680176,6050.240234,6059.189941,6059.167911,-44.229981,-0.007246754
2005/11/23,3,2941000,6095.180176,6123.52002,6074.330078,6123.52002,6123.497755,64.330079,0.010616944
2005/11/24,4,3196200,6122.970215,6143.870117,6104.109863,6111.890137,6111.867915,-11.629883,-0.001899215
2005/11/25,5,3074400,6133.700195,6145.009766,6122.169922,6128.200195,6128.177914,16.310058,0.002668578
2005/11/28,1,3805400,6167.080078,6212.350098,6156.290039,6203.839844,6203.817287,75.639649,0.012342882
2005/11/29,2,3593000,6192.939941,6207.049805,6139.509766,6139.509766,6139.487443,-64.330078,-0.010369397
2005/11/30,3,3752200,6172.959961,6206.450195,6171.379883,6203.470215,6203.44766,63.960449,0.010417843
2005/12/1,4,3207600,6196.359863,6202.910156,6162.859863,6179.819824,6179.797355,-23.650391,-0.003812445
2005/12/2,5,4178400,6254.350098,6258.339844,6209.77002,6228.950195,6228.927548,49.130371,0.00795013
2005/12/5,1,4458800,6280.810059,6348.310059,6244.490234,6348.310059,6348.286977,119.359864,0.019162116
2005/12/6,2,4540200,6319.129883,6364.169922,6318.950195,6350.52002,6350.49693,2.209961,0.000348118
2005/12/7,3,4084600,6362.509766,6370.819824,6290.600098,6329.52002,6329.497006,-21,-0.003306816
2005/12/8,4,3718400,6302.080078,6316.580078,6223.350098,6249.189941,6249.16722,-80.330079,-0.012691338
2005/12/9,5,3259400,6269.939941,6274.040039,6233.22998,6264.359863,6264.337087,15.169922,0.002427502
2005/12/12,1,3135200,6272.609863,6272.609863,6206.830078,6266.290039,6266.267256,1.930176,0.00030812
2005/12/13,2,3442400,6270.240234,6282.22998,6242.410156,6261.180176,6261.157411,-5.109863,-0.000815453
2005/12/14,3,3412600,6272.47998,6280.52002,6227.350098,6235.350098,6235.327427,-25.830078,-0.004125433
2005/12/15,4,2920800,6240.370117,6259.209961,6227.25,6258.470215,6258.44746,23.120117,0.00370791
2005/12/16,5,4467200,6293.410156,6375.330078,6293.410156,6350.689941,6350.666851,92.219726,0.014735187
2005/12/19,1,4477000,6386.359863,6439.200195,6374.490234,6431.419922,6431.396538,80.729981,0.012712002
2005/12/20,2,3875800,6428.25,6443.890137,6413.459961,6427.839844,6427.816473,-3.580078,-0.000556654
2005/12/21,3,4378800,6442.319824,6481.560059,6427.859863,6471.890137,6471.866606,44.050293,0.006853048
2005/12/22,4,3791200,6501.370117,6504.089844,6417.200195,6417.200195,6417.176863,-54.689942,-0.008450382
2005/12/23,5,4237800,6450.649902,6516.109863,6426.22998,6512.629883,6512.606204,95.429688,0.014870923
2005/12/26,1,4487800,6565.669922,6573.970215,6530.759766,6534.77002,6534.74626,22.140137,0.003399569
2005/12/27,2,4753400,6539.290039,6570.419922,6505.459961,6531.589844,6531.566096,-3.180176,-0.000486655
2005/12/28,3,3882000,6492.799805,6530.02002,6479.339844,6524.399902,6524.37618,-7.189942,-0.001100795
2005/12/29,4,5351000,6549.720215,6600.120117,6546.75,6575.529785,6575.505877,51.129883,0.007836718
2005/12/30,5,5074600,6589.839844,6600.169922,6548.339844,6548.339844,6548.316035,-27.189941,-0.004135019
2006/1/2,1,4678400,6457.609863,6492.919922,6424.029785,6462.060059,6462.036563,-86.279785,-0.013175826
2006/1/3,2,5181400,6476.200195,6591.77002,6457.089844,6591.77002,6591.746053,129.709961,0.02007254
2006/1/4,3,5884200,6658.319824,6670.959961,6579.660156,6616.439941,6616.415885,24.669921,0.003742534
2006/1/5,4,5822600,6669.799805,6717.120117,6666.839844,6709.870117,6709.845721,93.430176,0.014120913
2006/1/6,5,5881400,6757.410156,6761.009766,6676.649902,6694.819824,6694.795483,-15.050293,-0.002243008
2006/1/9,1,5345200,6752.089844,6763.859863,6708.589844,6742.390137,6742.365622,47.570313,0.00710554
2006/1/10,2,4453600,6751.560059,6751.560059,6678.839844,6707.399902,6707.375515,-34.990235,-0.005189589
2006/1/11,3,5109000,6702.470215,6741.919922,6650.609863,6735.890137,6735.865646,28.490235,0.004247583
2006/1/12,4,5927800,6782.149902,6797.200195,6725.569824,6725.609863,6725.58541,-10.280274,-0.001526194
2006/1/13,5,3789200,6729.580078,6729.580078,6669.640137,6682.350098,6682.325801,-43.259765,-0.006432096
2006/1/16,1,3073600,6680.879883,6733.52002,6664.799805,6724.180176,6724.155727,41.830078,0.006259785
2006/1/17,2,3884800,6752.240234,6775.72998,6711.040039,6711.040039,6711.015639,-13.140137,-0.001954162
2006/1/18,3,4589800,6620.77002,6629.439941,6467.72998,6498.919922,6498.896293,-212.120117,-0.031607637
2006/1/19,4,3896800,6514.709961,6545.890137,6442.779785,6512.290039,6512.266361,13.370117,0.002057283
2006/1/20,5,2899800,6571.640137,6571.640137,6475.299805,6486.629883,6486.606298,-25.660156,-0.003940266
2006/1/23,1,2766800,6385.879883,6417.720215,6373.629883,6381.970215,6381.947011,-104.659668,-0.016134675
2006/1/24,2,2627600,6418.580078,6478.5,6418.580078,6451.939941,6451.916483,69.969726,0.010963656
2006/1/25,3,2747000,6500.629883,6536.890137,6477.339844,6532.180176,6532.156426,80.240235,0.012436606
2006/2/3,5,3590600,6592.189941,6626.430176,6547.169922,6594.600098,6594.57612,62.419922,0.009555756
2006/2/6,1,3912000,6568.350098,6719.959961,6530.799805,6719.959961,6719.935528,125.359863,0.019009472
2006/2/7,2,4253800,6692.419922,6747.430176,6681.529785,6720.080078,6720.055645,0.120117,1.79E-05
2006/2/8,3,3086600,6712.870117,6715.180176,6623.22998,6624.109863,6624.085779,-95.970215,-0.014281112
2006/2/9,4,3543800,6696.649902,6700.859863,6620.319824,6630.129883,6630.105776,6.02002,0.000908804
2006/2/10,5,3459400,6652.330078,6652.330078,6574.009766,6594.919922,6594.895944,-35.209961,-0.005310599
2006/2/13,1,2955000,6591.990234,6623.549805,6557.759766,6562.290039,6562.266179,-32.629883,-0.00494773
2006/2/14,2,2798200,6553.279785,6613.859863,6540.709961,6612.970215,6612.946171,50.680176,0.007722941
2006/2/15,3,3137400,6628.97998,6659.52002,6592.939941,6598.490234,6598.466243,-14.479981,-0.002189633
2006/2/16,4,3415400,6661.299805,6701.740234,6647.029785,6683.930176,6683.905874,85.439942,0.012948408
2006/2/17,5,3267400,6723.660156,6726.72998,6665.629883,6673.75,6673.725735,-10.180176,-0.001523082
2006/2/20,1,2765000,6652.549805,6697.310059,6631.810059,6686.549805,6686.525493,12.799805,0.001917933
2006/2/21,2,2716000,6708.209961,6717.529785,6631.509766,6631.509766,6631.485654,-55.040039,-0.008231456
2006/2/22,3,3273000,6634.830078,6650.709961,6503.700195,6530.700195,6530.67645,-100.809571,-0.015201602
2006/2/23,4,2994400,6523.850098,6528.5,6466.209961,6474.689941,6474.6664,-56.010254,-0.008576455
2006/2/24,5,2776800,6474.049805,6538.220215,6473.799805,6538.220215,6538.196443,63.530274,0.009812095
2006/2/27,1,2658000,6496.549805,6567.910156,6481.990234,6561.629883,6561.606025,23.409668,0.003580434
2006/3/1,3,3071800,6518,6636.919922,6518,6613.390137,6613.366091,51.760254,0.007888323
2006/3/2,4,3075400,6678.459961,6685.450195,6637.899902,6642.959961,6642.935808,29.569824,0.004471205
2006/3/3,5,3014800,6643.790039,6659.439941,6543.430176,6553.660156,6553.636328,-89.299805,-0.013442773
2006/3/6,1,2280400,6547.72998,6582.209961,6531.5,6575.779785,6575.755876,22.119629,0.003375157
2006/3/7,2,2500200,6553.970215,6557.149902,6494.149902,6494.149902,6494.12629,-81.629883,-0.012413719
2006/3/8,3,2669000,6487.069824,6521.27002,6436.140137,6459.569824,6459.546338,-34.580078,-0.005324804
2006/3/9,4,2165800,6476.959961,6505.560059,6465.22998,6486.470215,6486.446631,26.900391,0.004164425
2006/3/10,5,2328200,6492.040039,6528.560059,6473.180176,6490.680176,6490.656576,4.209961,0.000649037
2006/3/13,1,2382400,6520.359863,6551.129883,6502.509766,6544.629883,6544.606087,53.949707,0.008311873
2006/3/14,2,2653600,6532.25,6545.120117,6444.140137,6460.009766,6459.986278,-84.620117,-0.012929702
2006/3/15,3,2740800,6516.140137,6534.609863,6478.709961,6518.700195,6518.676494,58.690429,0.009085192
2006/3/16,4,3390600,6528.140137,6594.180176,6504.97998,6504.97998,6504.956329,-13.720215,-0.002104747
2006/3/17,5,2697200,6507.549805,6530.430176,6471.709961,6528.569824,6528.546087,23.589844,0.003626428
2006/3/20,1,2713000,6554.180176,6569.529785,6510.580078,6516.52002,6516.496326,-12.049804,-0.001845703
2006/3/21,2,2418800,6525.299805,6536.009766,6458.029785,6458.029785,6458.006305,-58.490235,-0.008975686
2006/3/22,3,2394400,6419.459961,6441.27002,6387.359863,6391.259766,6391.236528,-66.770019,-0.01033907
2006/3/23,4,2365200,6412.660156,6418.47998,6344.72998,6364.600098,6364.576957,-26.659668,-0.00417127
2006/3/24,5,2262000,6366.959961,6401.620117,6351.890137,6376.620117,6376.596933,12.020019,0.001888574
2006/3/27,1,2107000,6408.200195,6430.22998,6399.080078,6421.850098,6421.826749,45.229981,0.007093096
2006/3/28,2,2080400,6433.22998,6469.669922,6424.939941,6453.850098,6453.826632,32,0.004982988
2006/3/29,3,2410800,6447.700195,6498.029785,6444.399902,6498.029785,6498.006159,44.179687,0.006845478
2006/3/30,4,3339400,6540.810059,6559.209961,6504.75,6546.060059,6546.036258,48.030274,0.007391513
2006/3/31,5,3188400,6564.859863,6632.629883,6564.859863,6613.970215,6613.946167,67.910156,0.010374203
2006/4/3,1,3261800,6627.319824,6672.109863,6615.97998,6660.759766,6660.735548,46.789551,0.007074352
2006/4/4,2,3068200,6679.819824,6684.100098,6651.959961,6665.600098,6665.575862,4.840332,0.000726694
2006/4/6,4,3445600,6724.970215,6760.819824,6710.680176,6760.819824,6760.795243,95.219726,0.014285244
2006/4/7,5,3417600,6758.819824,6802.939941,6722.390137,6781.939941,6781.915283,21.120117,0.003123899
2006/4/10,1,3157200,6759.379883,6815.72998,6758.069824,6780.640137,6780.615483,-1.299804,-0.000191657
2006/4/11,2,3114200,6772.959961,6775.649902,6723.22998,6757.169922,6757.145354,-23.470215,-0.003461357
2006/4/12,3,3854600,6710.620117,6813.660156,6709.830078,6808.5,6808.475245,51.330078,0.007596387
2006/4/13,4,4511400,6850.189941,6868.740234,6828.950195,6855.740234,6855.715308,47.240234,0.00693842
2006/4/14,5,4405200,6888.180176,6952.540039,6876.470215,6952.540039,6952.51476,96.799805,0.014119526
2006/4/17,1,4893800,6982.470215,7015.910156,6950.580078,7000.089844,7000.064392,47.549805,0.006839199
2006/4/18,2,3949000,7007.450195,7007.450195,6918.459961,6989.459961,6989.434548,-10.629883,-0.001518535
2006/4/19,3,4788200,7073.319824,7093.430176,7038.779785,7038.779785,7038.754193,49.319824,0.007056314
2006/4/20,4,4328400,7061.379883,7107.680176,7030.890137,7102.740234,7102.71441,63.960449,0.009086866
2006/4/21,5,5321000,7130.680176,7160.740234,7092.930176,7093.049805,7093.024015,-9.690429,-0.001364323
2006/4/24,1,3933400,7066.189941,7141.290039,7057.189941,7096.040039,7096.014239,2.990234,0.000421572
2006/4/25,2,4727400,7125.899902,7166.470215,7052.899902,7059.939941,7059.914272,-36.100098,-0.005087358
2006/4/26,3,4372800,7080.620117,7173.560059,7047.959961,7168.97998,7168.953915,109.040039,0.015444896
2006/4/27,4,6353400,7203.75,7229.350098,7136.209961,7136.209961,7136.184015,-32.770019,-0.004571085
2006/4/28,5,4622400,7172.310059,7184.370117,7103.870117,7171.77002,7171.743944,35.560059,0.004983046
2006/5/2,2,4970800,7174.930176,7217.370117,7141.910156,7199.600098,7199.573921,27.830078,0.003880503
2006/5/3,3,5332200,7242.040039,7265.169922,7233.839844,7242.370117,7242.343785,42.770019,0.00594061
2006/5/4,4,6041000,7280.819824,7351.870117,7278.490234,7345.040039,7345.013333,102.669922,0.014176288
2006/5/5,5,6998600,7409.649902,7455.830078,7355.419922,7370.439941,7370.413143,25.399902,0.003458103
2006/5/8,1,5677000,7438.410156,7474.049805,7401.990234,7474.049805,7474.02263,103.609864,0.014057487
2006/5/9,2,6234000,7470.009766,7476.069824,7364.189941,7388.939941,7388.913076,-85.109864,-0.011387383
2006/5/10,3,6624600,7398.27002,7426.370117,7272.390137,7324.709961,7324.683329,-64.22998,-0.008692719
2006/5/11,4,4911200,7271.75,7361.450195,7254.970215,7361.450195,7361.42343,36.740234,0.00501593
2006/5/12,5,4687600,7269.919922,7326.47998,7267.790039,7278.959961,7278.933495,-82.490234,-0.011205704
2006/5/15,1,4617000,7225.799805,7240.919922,7167.029785,7176.350098,7176.324005,-102.609863,-0.014096775
2006/5/16,2,4663000,7202.350098,7202.899902,7069.899902,7069.899902,7069.874197,-106.450196,-0.014833473
2006/5/17,3,3889200,7116.75,7144.279785,7057.990234,7116.830078,7116.804202,46.930176,0.006638026
2006/5/18,4,3889200,6989.47998,7045.870117,6987.649902,7034.029785,7034.00421,-82.800293,-0.011634434
2006/5/19,5,3370800,7040.419922,7097.27002,7010.689941,7074.149902,7074.124182,40.120117,0.005703717
2006/5/22,1,3904600,7111.419922,7112.419922,6938.259766,6938.259766,6938.234539,-135.890136,-0.019209394
2006/5/23,2,3420800,6874.089844,6909.580078,6833.97998,6843.97998,6843.955097,-94.279786,-0.013588391
2006/5/24,3,3786400,6904.279785,6932.279785,6791.109863,6877.009766,6876.984762,33.029786,0.004826108
2006/5/25,4,3559400,6892.27002,6914.450195,6842.919922,6861.649902,6861.624954,-15.359864,-0.002233509
2006/5/26,5,4331000,6951.759766,6976.330078,6856.549805,6879.509766,6879.484753,17.859864,0.002602853
2006/5/29,1,2647400,6913.100098,6919.959961,6864.759766,6878.879883,6878.854872,-0.629883,-9.16E-05
2006/5/30,2,3387400,6910.299805,6912.950195,6829.399902,6846.950195,6846.925301,-31.929688,-0.004641699
2006/6/1,4,2712400,6874.660156,6922.339844,6868.419922,6872.839844,6872.814855,25.889649,0.003781194
2006/6/2,5,2893400,6951.419922,6967.089844,6885.390137,6959.640137,6959.614832,86.800293,0.012629465
2006/6/5,1,3368200,6956.77002,6967.379883,6700.470215,6715.27002,6715.245604,-244.370117,-0.035112464
2006/6/6,2,3033000,6684.580078,6738.779785,6621.169922,6730.27002,6730.245549,15,0.002233715
2006/6/7,3,2512200,6691.5,6699.540039,6612.740234,6612.740234,6612.716191,-117.529786,-0.017462863
2006/6/8,4,3904600,6562.100098,6564.100098,6331.810059,6331.810059,6331.787037,-280.930175,-0.042483171
2006/6/9,5,3532400,6389.97998,6451.169922,6268.919922,6444.629883,6444.606451,112.819824,0.017817942
2006/6/12,1,2227200,6384.319824,6443.209961,6339.240234,6442.899902,6442.876477,-1.729981,-0.000268438
2006/6/13,2,2461200,6349.089844,6401.549805,6328.379883,6337.209961,6337.18692,-105.689941,-0.016404095
2006/6/14,3,3233600,6343.660156,6494.919922,6340.279785,6469.009766,6468.986245,131.799805,0.020797765
2006/6/15,4,3046800,6531.810059,6535.129883,6418.77002,6426.390137,6426.366771,-42.619629,-0.006588277
2006/6/16,5,3917800,6589.700195,6629.330078,6550.129883,6575.77002,6575.746111,149.379883,0.023244758
2006/6/19,1,3014800,6576.549805,6603.97998,6541.330078,6583.040039,6583.016104,7.270019,0.001105577
2006/6/20,2,3614000,6536.109863,6552.169922,6324.689941,6363.549805,6363.526668,-219.490234,-0.033341774
2006/6/21,3,2992200,6354.430176,6399.220215,6290.629883,6299.589844,6299.566939,-63.959961,-0.010050988
2006/6/22,4,2961800,6427.709961,6487.910156,6397.129883,6485.149902,6485.126323,185.560058,0.029455895
2006/6/23,5,2878200,6432.459961,6462.910156,6362.22998,6452.310059,6452.286599,-32.839843,-0.005063853
2006/6/26,1,2616600,6464.399902,6548.939941,6448.509766,6523.680176,6523.656456,71.370117,0.011061173
2006/6/27,2,3366800,6520.77002,6622.810059,6513.029785,6572.390137,6572.36624,48.709961,0.007466638
2006/6/28,3,2825600,6500.379883,6540.930176,6481.649902,6540.930176,6540.906394,-31.459961,-0.004786685
2006/6/29,4,3457800,6578.580078,6623.390137,6574.399902,6607.390137,6607.366113,66.459961,0.010160628
2006/6/30,5,3862400,6731.069824,6731.069824,6682.379883,6704.410156,6704.38578,97.020019,0.014683561
2006/7/3,1,2609800,6727.22998,6735.339844,6705.25,6718.5,6718.475572,14.089844,0.002101578
2006/7/4,2,3220000,6748.470215,6789.549805,6722.390137,6734.509766,6734.48528,16.009766,0.002382938
2006/7/5,3,3062600,6709.209961,6741.52002,6651.549805,6659.959961,6659.935746,-74.549805,-0.011069819
2006/7/6,4,2611600,6630.040039,6659.069824,6608.490234,6659.069824,6659.045613,-0.890137,-0.000133655
2006/7/7,5,2908400,6651.02002,6671.740234,6628.459961,6660.609863,6660.585646,1.540039,0.000231269
2006/7/10,1,2465400,6609.859863,6694.75,6588.549805,6682.459961,6682.435664,21.850098,0.003280495
2006/7/11,2,2405800,6672.319824,6702.640137,6639.129883,6639.129883,6639.105744,-43.330078,-0.006484151
2006/7/12,3,3078200,6681.899902,6725.419922,6612.339844,6634.089844,6634.065723,-5.040039,-0.000759141
2006/7/13,4,2418000,6591.560059,6624.040039,6562.540039,6567.600098,6567.576219,-66.489746,-0.010022437
2006/7/14,5,2973000,6472.290039,6489.649902,6413.919922,6428.029785,6428.006414,-139.570313,-0.021251342
2006/7/17,1,2806600,6402.77002,6416.410156,6232.490234,6257.799805,6257.777052,-170.22998,-0.02648245
2006/7/18,2,2340800,6257.450195,6293.120117,6244.149902,6285.310059,6285.287206,27.510254,0.004396154
2006/7/19,3,2397000,6317.580078,6359.819824,6277.240234,6277.240234,6277.217411,-8.069825,-0.001283918
2006/7/20,4,2962800,6423.609863,6446.290039,6393.890137,6443.740234,6443.716806,166.5,0.026524395
2006/7/21,5,2504000,6396.700195,6423.52002,6373.589844,6420.009766,6419.986423,-23.730468,-0.003682716
2006/7/24,1,2160400,6316.830078,6363.680176,6308.720215,6359.629883,6359.60676,-60.379883,-0.009404952
2006/7/25,2,2636800,6433.319824,6435.830078,6390.990234,6390.990234,6390.966997,31.360351,0.00493116
2006/7/26,3,2422600,6389.490234,6406.660156,6360.109863,6376.390137,6376.366953,-14.600097,-0.002284481
2006/7/27,4,2664800,6379.399902,6461.919922,6373.109863,6459.25,6459.226515,82.859863,0.012994792
2006/7/28,5,2875600,6450.040039,6490.359863,6448.370117,6480.069824,6480.046263,20.819824,0.003223257
2006/7/31,1,2743000,6528.22998,6531.109863,6428.259766,6454.580078,6454.55661,-25.489746,-0.00393356
2006/8/1,2,2440000,6464.589844,6478.339844,6435.930176,6441.459961,6441.436541,-13.120117,-0.002032683
2006/8/2,3,2553000,6426.22998,6488.680176,6421.779785,6471.419922,6471.396393,29.959961,0.004651113
2006/8/3,4,2971800,6496.009766,6514.899902,6460.029785,6462.319824,6462.296328,-9.100098,-0.001406198
2006/8/4,5,2714200,6483.069824,6491.669922,6421.549805,6442.609863,6442.586439,-19.709961,-0.003049982
2006/8/7,1,2215200,6425.990234,6450.060059,6405.089844,6416.609863,6416.586533,-26,-0.004035632
2006/8/8,2,2314800,6442.680176,6502.140137,6441.160156,6502.140137,6502.116496,85.530274,0.013329511
2006/8/9,3,2914200,6493.890137,6574.490234,6488.589844,6573.220215,6573.196315,71.080078,0.010931797
2006/8/10,4,3393200,6555.279785,6606.279785,6555.279785,6578.609863,6578.585944,5.389648,0.00081994
2006/8/11,5,3074800,6612.47998,6617.22998,6559.27002,6571.100098,6571.076206,-7.509765,-0.001141543
2006/8/14,1,2632200,6588.470215,6634.72998,6587.359863,6611.899902,6611.875862,40.799804,0.006208976
2006/8/15,2,2668600,6628.5,6628.5,6595.350098,6615.129883,6615.105831,3.229981,0.00048851
2006/8/16,3,3827600,6686.22998,6699.830078,6663.069824,6696.629883,6696.605535,81.5,0.012320242
2006/8/17,4,3923000,6752.990234,6761.790039,6722.580078,6733.459961,6733.435479,36.830078,0.005499793
2006/8/18,5,2895800,6761.399902,6761.399902,6719.75,6721.080078,6721.055641,-12.379883,-0.001838562
2006/8/21,1,3356200,6715.720215,6715.720215,6498.180176,6505.919922,6505.896267,-215.160156,-0.032012735
2006/8/22,2,2441800,6524.720215,6590.200195,6517.279785,6590.200195,6590.176234,84.280273,0.012954398
2006/8/23,3,2765800,6584.660156,6587.459961,6454.709961,6556.330078,6556.30624,-33.870117,-0.005139467
2006/8/24,4,2255800,6540.029785,6570.620117,6525.359863,6550.640137,6550.616319,-5.689941,-0.000867855
2006/8/25,5,2193400,6594.819824,6600.939941,6526.220215,6526.220215,6526.196486,-24.419922,-0.003727868
2006/8/28,1,2308600,6515.080078,6515.080078,6422.379883,6444.759766,6444.736333,-81.460449,-0.012482026
2006/8/29,2,2170800,6485.97998,6500.890137,6460.669922,6479.910156,6479.886596,35.15039,0.005454104
2006/8/30,3,2964000,6523.680176,6602.810059,6523.680176,6587.120117,6587.096167,107.209961,0.016544976
2006/8/31,4,2909800,6647.669922,6667.620117,6611.77002,6611.77002,6611.74598,24.649903,0.003742137
2006/9/1,5,2553800,6631.830078,6658.129883,6625.22998,6651.459961,6651.435777,39.689941,0.006002922
2006/9/4,1,3043600,6706.509766,6761.649902,6706.509766,6750.779785,6750.75524,99.319824,0.014932034
2006/9/5,2,2724000,6764.950195,6766.810059,6725.580078,6734.72998,6734.705494,-16.049805,-0.002377474
2006/9/6,3,2688400,6712.799805,6747.97998,6661.560059,6688.399902,6688.375584,-46.330078,-0.006879278
2006/9/7,4,2200600,6638.790039,6689.200195,6630.25,6685.22998,6685.205674,-3.169922,-0.000473943
2006/9/8,5,2326000,6664.109863,6718.830078,6654.77002,6693.109863,6693.085528,7.879883,0.0011787
2006/9/11,1,2738200,6714.359863,6802.839844,6674.549805,6693.879883,6693.855545,0.77002,0.000115047
2006/9/12,2,2422000,6698.379883,6698.379883,6620.709961,6625.72998,6625.70589,-68.149903,-0.010180927
2006/9/13,3,2316600,6687.709961,6690.290039,6631.970215,6664.870117,6664.845884,39.140137,0.005907294
2006/9/14,4,2937200,6687.569824,6691.509766,6550.029785,6598.870117,6598.846124,-66,-0.009902669
2006/9/15,5,2236400,6585.029785,6681.089844,6575.870117,6681.089844,6681.065552,82.219727,0.012459667
2006/9/18,1,3550400,6784.77002,6886.299805,6775.120117,6882.47998,6882.454957,201.390136,0.030143306
2006/9/19,2,3209400,6897.589844,6915.080078,6858.850098,6881.870117,6881.845096,-0.609863,-8.86E-05
2006/9/20,3,2720000,6850.399902,6890.629883,6839.689941,6877.77002,6877.745013,-4.100097,-0.000595782
2006/9/21,4,3393400,6924.370117,6938.930176,6862.279785,6889.890137,6889.865086,12.120117,0.001762216
2006/9/22,5,2570800,6872.259766,6890.899902,6854.02002,6885.600098,6885.575062,-4.290039,-0.000622657
2006/9/25,1,2829800,6879.680176,6921.359863,6844.330078,6911.209961,6911.184833,25.609863,0.003719336
2006/9/26,2,2707200,6945.040039,6958.790039,6899.370117,6901.75,6901.724906,-9.459961,-0.001368785
2006/9/27,3,3394200,6957.080078,6961.709961,6922.990234,6946.27002,6946.244764,44.52002,0.006450541
2006/9/28,4,3316200,6955.600098,6961.919922,6858.029785,6885.120117,6885.095084,-61.149903,-0.008803272
2006/9/29,5,2687800,6887.390137,6903.720215,6860.52002,6883.049805,6883.024779,-2.070312,-0.000300694
2006/10/2,1,3468400,6907.430176,6961.779785,6907.430176,6960.950195,6960.924886,77.90039,0.011317714
2006/10/3,2,3152200,6942.069824,6976.620117,6935.799805,6956.879883,6956.854588,-4.070312,-0.000584735
2006/10/4,3,3203200,6967.77002,6980.669922,6874.97998,6874.97998,6874.954984,-81.899903,-0.011772505
2006/10/5,4,4027200,6955.740234,7004.419922,6926.72998,6997.240234,6997.214793,122.260254,0.017783361
2006/10/11,3,3780000,6984.450195,7022.490234,6984.450195,7006.669922,7006.644446,9.429688,0.00134763
2006/10/12,4,3700800,7032.759766,7039.930176,6983.459961,6984.580078,6984.554683,-22.089844,-0.003152688
2006/10/13,5,4188000,7060.189941,7096.509766,7046.649902,7068.799805,7068.774103,84.219727,0.012057951
2006/10/16,1,4736800,7102.970215,7159.850098,7099.109863,7151.419922,7151.39392,82.620117,0.011687998
2006/10/17,2,3628600,7133.850098,7133.850098,7070.299805,7075.129883,7075.104158,-76.290039,-0.010667817
2006/10/18,3,3244000,7021.959961,7035.450195,6980.069824,7017.600098,7017.574582,-57.529785,-0.008131269
